"ID_REF"    "CD4T_Cxcr5+Bcl6+_1"	"CD4T_Cxcr5+Bcl6+_2"	"CD4T_Cxcr5-Bcl6-_1"	"CD4T_Cxcr5-Bcl6-_2"	"CD4T_Cxcr5+Bcl6-_1"	"CD4T_Cxcr5+Bcl6-_2"
10568916	8.260846	8.061073	7.962325	8.160155	8.015643	7.990995
10568921	8.340519	8.060285	8.026237	8.263241	8.131465	8.049518
10568930	7.872176	7.866003	7.507274	7.5625	7.626291	7.764307
10568939	9.622952	9.680717	9.737431	9.232599	9.805321	9.58235
10568948	7.044574	6.778547	6.785024	6.965771	6.839874	6.706137
10568951	8.110623	8.091007	7.586119	7.874761	7.727557	7.715664
10568954	8.488707	8.506781	8.166128	8.367443	8.218493	8.316083
10568956	7.335546	7.549504	5.796434	5.227454	6.905134	6.613338
10568958	6.918875	7.171418	6.537453	6.257672	6.76511	6.81526
10568960	5.94609	6.142227	6.000619	5.93049	5.705273	5.985715
10568962	7.218118	7.360466	7.201385	7.059254	7.1833	7.12245
10568964	6.135273	6.258547	5.895278	5.689673	5.490989	5.871196
10568968	6.50641	6.371298	6.450961	6.627287	6.559381	6.619503
10568982	7.376941	7.188236	7.174904	7.011467	6.907963	7.143664
10568988	9.423112	9.433009	9.619349	9.530581	9.615929	9.613858
10568997	8.301857	8.484332	7.970727	7.98437	8.111734	8.075832
10569008	7.318713	7.271203	7.194434	7.468825	7.201445	7.223154
10569011	8.368155	8.103821	7.882282	8.17546	8.052143	7.995346
10569014	8.123053	8.110226	9.018142	8.969363	9.527279	9.300306
10569017	6.206709	6.721541	9.432924	9.346288	9.713822	9.736958
10569020	6.325074	6.469779	6.411529	6.321454	7.049273	6.506914
10569024	10.65933	10.68666	9.915451	10.06521	10.33674	10.47199
10569038	6.442603	6.592988	6.500585	6.626119	6.369539	6.530219
10569057	11.05864	11.01362	10.52218	10.67972	10.92698	11.04883
10569069	12.72777	12.82832	12.82492	12.88769	12.69601	12.82318
10569071	9.390821	9.57639	9.765833	9.771852	9.749993	9.778163
10569085	8.364834	8.345453	7.864131	8.05855	8.010046	8.1971
10569100	9.824231	9.473335	9.147124	9.437631	9.386375	9.311357
10569102	8.587832	8.740983	10.27619	10.3338	10.00467	10.08288
10569113	6.783897	6.463825	6.706392	6.506384	6.624899	6.667851
10569129	8.199818	7.999707	8.048588	8.06392	7.948422	8.12738
10569134	9.806023	10.03162	9.95179	9.983232	10.01332	10.03127
10569149	7.361872	7.223516	7.090233	7.099452	7.162605	7.051285
10569152	11.09682	11.32206	10.43942	10.46344	10.88908	10.89204
10569163	8.182159	7.880624	7.748121	7.969486	8.012279	8.020226
10569168	8.900324	9.025549	9.98277	9.930048	9.488068	9.596497
10569181	8.109141	8.374396	8.411861	8.49257	8.511045	8.501614
10569198	8.917735	8.659682	8.674736	8.792351	8.722993	8.699323
10569200	10.56552	10.81804	11.82713	11.80675	11.50373	11.51168
10569203	8.545763	8.759826	9.214568	9.11047	9.076124	9.135063
10569222	8.272322	8.067161	8.027453	8.196542	8.003315	8.119955
10569227	7.513963	7.469219	7.26309	7.44437	7.296303	7.342442
10569265	10.58106	10.50639	10.62517	10.61039	10.58629	10.52875
10569273	9.650105	9.836351	9.581542	9.457273	9.671941	9.780825
10569278	7.669643	7.54111	7.513721	7.650321	7.403315	7.311928
10569280	8.758157	8.794486	8.548892	8.594218	8.426681	8.293897
10569288	10.88682	10.7616	10.05676	10.32495	10.12281	10.21445
10569291	8.503264	8.240123	7.318696	8.014904	7.639546	7.627995
10569296	10.16942	10.11166	9.280895	9.609221	9.487123	9.447949
10569300	7.511613	7.430934	7.243681	7.329861	7.599637	7.011539
10569303	9.713907	9.812643	9.164602	9.573599	9.203953	9.420151
10569306	10.27933	10.242	9.390133	9.704646	9.60029	9.539541
10569308	10.22587	10.23462	9.472246	9.966879	9.569758	9.767342
10569311	7.996453	7.725024	7.945458	8.054221	7.844928	8.072891
10569313	7.975034	7.794654	7.859014	8.02134	7.765356	7.794654
10569319	10.95871	11.01313	10.22637	10.17956	10.59624	10.71292
10569331	7.278605	7.134808	6.882836	7.143821	6.968854	7.000237
10569335	6.94592	7.056313	6.594331	6.921099	6.747118	7.029595
10569341	7.784342	7.575745	7.674854	7.666711	7.593674	7.508112
10569344	7.859346	7.675697	7.854573	7.879056	7.599372	7.668097
10569356	9.273052	9.141395	8.942061	9.071583	8.862726	8.969378
10569358	7.191943	7.056809	7.039969	7.109444	6.906964	6.848183
10569368	10.29341	9.943451	10.26985	10.10383	10.02817	10.34466
10569370	7.706226	7.853735	7.543547	7.727058	7.525681	7.645066
10569385	8.566992	8.744716	6.843976	6.738016	7.327716	7.185455
10569389	8.129179	7.922628	8.396452	8.514264	8.064856	8.308145
10569393	6.880841	6.620618	6.63739	6.62421	6.545382	6.563069
10569399	7.070652	6.871916	6.930301	7.062301	6.658442	6.896344
10569429	7.778148	7.688759	7.706479	7.881799	7.663318	7.721853
10569437	7.037171	6.605818	6.83126	7.011107	6.800057	6.740387
10569441	12.48374	12.53852	12.40986	12.24548	12.49023	12.43723
10569456	10.3346	10.47501	10.28679	10.36572	10.32255	10.1661
10569458	9.835904	9.953318	10.30432	10.18029	10.0123	10.00346
10569485	12.26259	12.34131	10.80358	10.66084	11.71472	11.69761
10569494	10.45829	10.65839	10.42635	10.42594	10.28795	10.27568
10569504	9.49983	9.765938	8.271434	8.301832	9.155427	9.03146
10569513	9.374059	9.482162	8.636138	8.769092	9.094887	9.088155
10569539	7.624879	7.504985	7.068217	7.351442	7.182001	7.327053
10569542	8.472311	8.455897	7.698037	7.828641	7.998436	8.132396
10569545	8.503955	8.526781	8.200555	8.273194	8.433507	8.330749
10569569	7.485631	7.325827	7.284749	7.369616	7.607338	7.413196
10569583	9.61577	9.815646	10.23582	10.07192	9.853345	9.71298
10569611	9.094103	9.05926	9.047374	9.031242	9.068174	9.092286
10569618	6.999813	7.002655	6.908932	6.98225	6.802409	6.848195
10569646	7.81001	7.756869	8.61352	8.607386	7.601161	7.692743
10569654	7.405792	7.510365	7.300091	7.499261	7.28673	7.387718
10569656	9.318224	9.508562	9.191948	9.236482	9.3645	9.316374
10569687	6.230533	6.510616	6.00332	6.245088	6.084218	5.640199
10569702	7.761576	7.766419	7.745423	7.787432	7.698087	7.709407
10569707	6.823318	7.278214	8.201519	8.097128	7.460677	7.539128
10569714	7.205561	6.924192	6.837818	6.982255	6.796202	6.983525
10569717	6.893259	7.017008	6.722337	6.840002	6.900108	6.663037
10569719	10.45425	10.46796	9.655319	9.62704	10.38465	10.22355
10569733	9.87861	10.03811	9.244548	9.361382	9.727719	9.786821
10569757	5.933056	5.73585	5.76034	6.00281	5.86716	5.837111
10569767	8.950831	9.069227	8.651352	8.842606	8.53794	8.560614
10569771	10.75452	10.96117	10.16813	10.35213	10.42405	10.4547
10569786	10.21663	10.39018	9.926849	10.00405	10.06108	10.08259
10569823	8.056223	8.071039	7.799088	8.016788	7.884167	7.902548
10569830	7.502099	7.301013	7.297262	7.33712	7.380737	7.287292
10569848	11.30464	11.37515	10.98607	11.0591	11.18922	11.20485
10569870	7.989874	7.843991	7.708524	7.75354	7.667349	7.493502
10569877	6.986248	6.69978	6.897629	6.834182	6.849075	6.891415
10569886	9.37055	9.463353	9.639758	9.755363	9.525264	9.589788
10569890	11.17802	11.33935	11.31498	11.26658	11.46858	11.45213
10569896	7.414372	7.259918	7.160147	7.340364	7.054754	6.989276
10569898	8.100521	8.220691	8.014153	7.903956	8.186087	8.173835
10569923	7.153333	7.042231	6.805148	7.131873	6.907014	7.05235
10569927	10.79555	10.84361	10.77081	10.83529	10.7449	10.78646
10569953	9.890988	9.85046	9.309343	9.371799	9.59312	9.626187
10569958	8.705538	8.932094	8.622151	8.528256	8.790279	8.651853
10569962	7.592028	7.716007	7.426654	7.466257	7.420561	7.651488
10569972	10.74496	10.83125	10.38022	10.24592	10.41335	10.43374
10569985	8.680593	8.737852	8.866073	8.697735	8.761724	8.780814
10569992	8.910501	8.403123	8.77926	8.922071	8.812949	8.816496
10569994	12.55377	12.40023	11.89502	11.75337	12.06441	12.09342
10569996	14.01709	13.90302	13.94989	13.94094	13.93314	13.90671
10569998	5.613677	5.466597	5.189769	5.587105	5.398267	5.306515
10570000	12.96694	12.77983	12.50462	12.45906	12.73118	12.73908
10570002	8.685324	9.061589	8.561479	8.375829	8.732161	8.803596
10570005	6.733628	6.736573	6.660538	7.021988	6.722142	6.605448
10570008	9.020147	8.891606	9.010995	8.952965	8.846919	8.83539
10570011	6.780541	6.618535	6.424756	6.76027	6.404586	6.519067
10570013	9.717904	9.925587	10.48363	10.21551	10.14252	10.06742
10570018	7.370975	7.556372	7.486899	7.553939	7.694356	7.477752
10570029	7.186182	7.034901	7.110292	7.250181	7.076026	7.170547
10570068	7.894407	7.807916	7.616333	7.864549	7.668476	7.766778
10570119	9.665955	9.805693	9.92525	9.776944	9.934682	9.880297
10570131	10.04992	10.06072	9.496629	9.590308	9.750292	9.797336
10570139	5.380684	5.326483	5.320372	5.434157	5.267625	5.223885
10570141	6.564758	6.420168	6.0902	6.318221	6.245273	6.427908
10570144	9.670086	9.857687	10.1583	10.14534	10.02216	9.926352
10570168	6.680877	6.522943	6.70295	6.95396	6.566612	6.759663
10570178	6.981544	6.851621	6.720156	6.930347	6.799468	6.775445
10570180	8.365242	8.002913	8.110324	8.12279	8.164603	8.091471
10570189	9.378952	9.091816	9.029738	9.365694	9.258795	9.200733
10570191	5.515484	5.666389	5.485832	5.582864	5.489834	5.337561
10570199	6.752254	6.852826	6.754368	6.806523	6.528684	6.666581
10570201	10.17473	10.46074	11.05379	11.07038	10.59384	10.57231
10570236	7.954529	7.688712	7.633069	7.829234	7.693567	7.719477
10570278	6.267153	6.366077	6.314733	6.765067	6.291111	6.249542
10570280	7.235137	6.790876	6.916194	7.132082	7.068712	7.126101
10570291	7.537497	7.419871	7.328834	7.59054	7.374405	7.371642
10570308	7.471233	7.296695	7.289551	7.310084	7.296148	7.351485
10570321	9.12481	9.190114	9.355903	9.205792	9.254996	9.207238
10570344	11.58766	11.62698	11.37969	11.48247	11.33833	11.37429
10570356	8.705465	8.725003	8.564684	8.510118	8.566363	8.51891
10570373	10.14555	10.11291	10.80036	10.75307	10.60949	10.69653
10570379	6.561003	6.39376	6.24788	6.555322	6.440767	6.499582
10570388	7.821843	7.638973	7.277394	7.516755	7.451616	7.523653
10570397	9.363276	9.557155	10.06875	9.845402	9.794762	9.716541
10570418	9.402368	9.404182	9.759425	9.587956	9.737275	9.62989
10570429	10.40981	10.74113	11.56318	11.64512	11.1873	11.27048
10570432	10.08191	10.34735	11.35488	11.40886	10.81886	10.76439
10570434	6.975561	6.791844	7.715697	7.774199	8.351694	8.074052
10570437	9.729705	9.641413	9.248335	9.110169	9.499954	9.336648
10570448	8.781173	8.548272	8.31951	8.441532	8.262782	8.31114
10570450	8.040483	7.691505	7.668748	8.07959	7.796043	7.916828
10570470	12.47112	12.28559	11.79803	11.65442	11.97264	11.96322
10570472	7.784735	7.975151	7.883485	7.908286	7.713295	7.784091
10570483	6.782092	6.588428	7.622435	7.702511	6.858381	6.974769
10570513	9.065195	8.819893	9.682901	9.877427	9.747349	9.754095
10570516	9.42286	9.579183	9.964189	10.03145	10.12694	10.34473
10570518	7.018989	6.967237	6.604921	6.832606	6.774859	6.745409
10570556	9.761731	9.941504	9.903918	9.754572	9.957701	9.896559
10570573	8.959133	9.242792	10.27854	10.05502	9.810757	9.840082
10570585	5.570352	5.54912	5.570623	5.59646	5.60376	5.410204
10570587	6.678493	6.442091	6.257262	6.493026	6.342024	6.274898
10570590	6.169165	6.225682	6.093537	6.164774	5.9842	6.159162
10570599	7.448887	7.624069	7.234367	7.264537	7.207722	7.010757
10570604	9.227078	8.921517	8.887956	9.201296	9.055592	9.051975
10570606	5.339926	5.358324	5.338522	5.176444	5.339514	5.2263
10570610	5.317719	5.119606	5.328899	5.18445	5.010289	5.316767
10570612	5.600619	5.891693	5.441284	5.81242	5.524043	5.748947
10570614	6.935419	6.932469	6.774848	6.739961	6.508484	6.713759
10570618	8.346112	8.465246	7.838166	8.120619	7.993901	8.015957
10570621	6.240789	6.218808	6.16748	6.207745	6.167622	6.151912
10570625	13.65788	13.61815	13.71754	13.69299	13.69511	13.7266
10570627	5.091998	5.306718	5.060455	4.951181	5.218181	5.172421
10570630	8.083734	8.107382	8.844056	8.88651	8.610834	8.716304
10570634	9.280226	9.278514	8.275311	8.096601	7.704319	7.592933
10570639	12.33324	12.48905	12.48906	12.4825	12.29487	12.38607
10570641	7.018157	6.541495	6.480038	6.58882	6.526539	6.605957
10570644	6.960329	6.895701	6.688422	6.803343	6.71566	6.840451
10570647	6.250315	6.217462	6.285816	5.929716	6.370456	6.231489
10570651	8.768442	8.665627	8.094774	8.25769	8.052154	7.989791
10570656	7.169922	7.151551	6.818318	6.731179	6.669841	6.561491
10570660	7.504622	7.657362	7.268013	7.436751	7.226631	7.249499
10570663	7.490644	7.216753	6.979081	7.068195	6.904522	6.779433
10570666	12.34048	12.19431	12.21152	12.20569	12.17053	12.1126
10570668	7.507102	7.369398	6.950778	6.982341	6.865611	6.983384
10570671	8.832357	8.697219	8.119312	8.308983	8.104505	8.064819
10570676	7.169922	7.151551	6.818318	6.731179	6.669841	6.561491
10570680	6.429109	6.516411	6.008595	6.269316	5.990903	6.230607
10570683	6.716053	6.738882	6.36365	6.280816	6.243362	6.07507
10570687	6.358401	6.268811	6.043137	6.243947	6.053121	6.183307
10570690	7.208273	7.212714	6.776229	6.827918	6.72156	6.600969
10570693	7.556007	7.690273	7.290049	7.461439	7.321164	7.26005
10570697	5.802319	6.112569	5.587393	5.8409	5.536982	5.864946
10570700	7.318841	7.005413	6.809117	6.913095	6.82362	6.62917
10570703	6.013268	6.015506	5.794979	5.911921	5.658667	5.707334
10570706	8.230247	8.161144	7.651279	7.803176	7.660458	7.623522
10570711	8.0031	7.980943	7.467532	7.624512	7.484105	7.437861
10570717	7.280516	7.453389	7.059783	7.233644	7.001856	7.014255
10570720	6.018091	6.267308	5.773037	6.059305	5.770766	6.073797
10570723	7.250566	6.973481	6.736922	6.815661	6.629756	6.597665
10570726	8.189746	8.001259	7.671326	7.690047	7.602169	7.404555
10570729	7.208273	7.212714	6.776229	6.827918	6.72156	6.600969
10570732	7.558806	7.771295	7.303524	7.53686	7.321671	7.230683
10570735	4.324294	4.511233	4.441314	4.24814	4.595629	4.252941
10570738	7.06304	7.094805	7.120934	7.160539	7.215684	7.186603
10570741	6.312922	6.208277	6.145298	6.14837	6.174619	6.116979
10570744	5.376454	5.597243	5.349192	5.404076	5.287817	5.314238
10570749	6.754146	6.645733	6.61178	6.658549	6.555243	6.708858
10570752	4.708298	4.832563	4.583543	4.672197	4.573219	5.025079
10570754	6.86341	6.702565	6.778599	6.867794	6.888451	6.652548
10570758	6.77496	6.824658	6.504278	6.66226	6.486037	6.543008
10570761	6.113408	6.071765	5.781184	6.358785	6.147371	6.145406
10570764	9.136425	9.314768	10.13032	9.903662	9.741495	9.590373
10570771	10.18226	10.38695	10.34678	10.35028	10.4481	10.41299
10570786	8.204092	7.95345	7.651355	7.900088	7.911587	7.914204
10570794	5.560217	5.705264	5.513878	5.510774	5.575588	5.542134
10570827	8.872151	9.193104	9.638047	9.419868	9.451002	9.382284
10570837	9.257532	9.356916	9.587634	9.635773	9.50534	9.594809
10570850	7.494766	7.189308	7.328974	7.601064	7.411083	7.40707
10570855	6.86025	6.717225	6.659095	6.958991	6.864196	6.817575
10570870	6.644951	6.515914	6.413555	6.504741	6.516369	6.401591
10570875	11.02881	11.20638	11.12685	11.11592	10.98426	11.05263
10570894	7.80976	7.592124	7.591177	7.654311	7.623038	7.582035
10570951	8.316531	7.991573	7.87413	8.24285	8.063295	7.942367
10570955	7.754878	7.791484	7.913539	8.096882	7.654921	7.723189
10570957	6.869	6.911147	6.718795	6.735017	6.604209	6.728203
10570963	6.153119	6.098059	5.983529	6.220749	6.105074	6.179646
10570972	6.446002	6.40364	6.364945	6.543802	6.272529	6.196277
10570975	9.718086	9.695707	10.03105	9.733906	9.963728	9.808818
10570980	12.7065	12.69886	12.77187	12.78367	12.68293	12.81653
10570982	7.715289	7.605768	7.542971	7.743144	7.474027	7.503239
10571005	7.979182	7.762518	7.733658	8.133303	7.757614	7.893424
10571007	11.84571	11.89128	11.90814	11.91305	11.89687	11.78065
10571036	10.09956	10.30294	10.1958	10.32506	10.43231	10.48197
10571045	7.783634	8.0066	8.087722	7.970856	7.887518	7.729425
10571048	9.168009	9.51154	9.889414	9.779614	9.728866	9.581673
10571054	7.594016	7.46316	7.934113	8.021612	7.711102	7.708269
10571065	6.239157	6.42882	6.213622	6.31475	6.143622	5.988974
10571093	9.615821	9.704511	9.466416	9.321978	9.639494	9.52509
10571106	8.904201	9.042655	9.282264	9.202129	9.232683	9.188523
10571111	9.471039	9.402287	9.166265	9.480661	9.428664	9.527292
10571114	9.325334	9.294188	9.377165	9.267585	9.230154	9.366967
10571128	10.26988	10.20076	10.57701	10.55418	10.4776	10.40387
10571142	7.661492	7.571785	7.417863	7.629036	7.538983	7.445359
10571162	9.875196	10.04812	9.677304	9.884166	9.788208	9.916888
10571167	5.419749	5.371182	5.265035	5.604744	5.321399	5.301072
10571170	6.357367	6.304856	6.276344	6.485893	6.175766	6.167801
10571182	5.284628	5.342715	5.40544	5.405903	5.369911	5.497253
10571198	5.413918	5.215858	5.449863	5.605245	5.447462	5.44351
10571205	13.71785	13.67654	13.72793	13.75435	13.74253	13.75494
10571207	7.873876	7.742202	7.614847	7.813851	7.612243	7.743073
10571214	8.13992	8.33868	8.870268	8.818213	8.077198	8.106025
10571221	9.379225	9.45717	9.734637	9.482327	9.455211	9.311315
10571233	7.235294	7.497006	7.452083	7.337806	7.455409	7.436994
10571241	7.845567	7.89823	7.668366	7.307802	7.632542	7.572144
10571246	5.79113	5.737628	5.727374	5.530985	5.549025	5.608732
10571248	9.125189	8.902415	8.714599	8.835285	8.729868	8.823263
10571250	7.114629	7.081602	6.477482	6.515307	6.78826	6.926663
10571252	7.311761	7.478862	7.384802	7.27189	7.900413	7.867874
10571266	11.68807	11.78277	12.03297	11.8758	12.02769	11.97873
10571274	10.2977	10.29841	10.34892	10.39017	10.36738	10.37364
10571288	8.982958	9.149653	9.490437	9.244802	9.397845	9.374662
10571297	6.930664	6.865998	6.981378	7.018461	6.800054	6.844493
10571300	8.319228	8.315016	7.998052	8.097429	7.942925	8.126169
10571302	10.74727	10.90021	10.53693	10.57774	10.50457	10.6216
10571310	13.4791	13.44971	13.52039	13.51844	13.49338	13.49076
10571312	9.037522	9.245698	10.92771	11.08743	10.77738	10.93579
10571319	7.155794	6.856001	6.780804	7.043558	6.731608	6.918474
10571321	7.975155	8.012749	8.243908	8.390711	8.25124	8.14941
10571325	9.889328	10.23429	10.45369	10.50394	10.42266	10.44511
10571329	6.886504	6.793051	6.569024	6.665557	6.575555	6.718268
10571342	12.42839	12.49401	12.53064	12.68458	12.48326	12.6851
10571344	9.401302	9.565633	9.544326	9.706119	9.469087	9.448065
10571353	7.332935	7.163611	7.253802	7.416124	7.305079	7.280026
10571362	6.54558	6.650085	6.44811	6.337537	6.419175	6.553152
10571364	5.083698	4.910001	5.031261	5.199476	5.062546	4.737059
10571367	6.183222	6.029045	6.000062	6.084661	6.015616	6.146432
10571371	9.603492	9.798429	9.991073	9.963693	9.876108	9.790927
10571382	7.005935	6.814384	6.567132	7.016648	6.806089	6.814224
10571384	7.940538	7.81364	8.604892	8.294219	8.224141	8.162513
10571399	10.36291	10.4669	9.876002	9.618594	10.49934	10.44871
10571415	10.53711	10.56217	10.69654	10.7697	10.68064	10.70947
10571432	5.504904	5.644935	5.554297	5.657703	5.45081	5.414508
10571436	4.548484	4.500526	4.571708	4.486574	4.582595	4.560426
10571439	5.958745	5.979945	5.764641	5.889148	5.71229	5.955292
10571441	4.459649	4.462072	4.524913	4.532546	4.443549	4.430629
10571444	6.688712	6.753855	6.479547	6.581355	6.495253	6.652257
10571467	6.914675	6.905656	6.690735	6.897726	6.634091	6.714271
10571474	10.88462	11.07794	10.56677	10.50324	10.62222	10.51928
10571514	12.84601	12.64398	12.60551	12.74802	12.73869	12.81265
10571516	6.788183	7.167194	6.635613	6.558321	6.640605	6.766541
10571522	5.800694	5.727079	5.719802	5.964275	5.614437	5.65536
10571528	9.333988	9.02796	8.869715	9.218753	9.211777	9.215654
10571530	6.80402	6.80382	6.613939	6.770108	6.636341	6.673183
10571560	5.946291	6.091681	5.806575	5.880658	5.635491	5.600052
10571567	6.407269	6.484253	6.396276	6.575977	6.384094	6.486476
10571599	4.742857	4.623634	4.611497	4.792981	4.729455	4.895769
10571601	6.829445	6.88489	6.630125	6.898546	6.700884	6.783388
10571612	7.72546	7.640059	7.373384	7.628383	7.42247	7.447304
10571621	9.920618	9.997766	9.854148	9.701765	10.05685	9.955252
10571634	6.575504	6.514771	6.535682	6.493143	6.463013	6.498486
10571647	9.437435	9.479945	9.505399	9.29103	9.58195	9.596811
10571653	13.67498	13.68226	14.04418	14.0496	14.05134	14.04371
10571655	4.230448	4.125097	4.322366	4.132731	4.012098	4.10123
10571657	8.528393	8.789707	9.15371	8.959917	8.833231	8.674298
10571680	7.613234	7.579581	7.371488	7.384242	7.969183	8.007037
10571696	10.06926	10.05285	9.823062	9.802308	10.22665	10.18052
10571705	11.6163	11.76144	11.30225	11.36369	11.43396	11.5203
10571715	6.178376	5.999125	6.074584	6.133261	6.088878	6.188796
